Waktu,Username,Pesan,Video ID,Video Title,Sentiment
0,@AdiSlamet-e5g,mantep,nZ0a-M3_81w,"ASN Belajar Seri 28 | 2026 - Pramuka untuk Negeri: Menumbuhkan Jiwa Melayani, Memimpin dan Mengabdi",Positive
5986,@dillausma,"""Sering terjadi kesenjangan antara kebijakan pusat dan pelaksanaannya di daerah. langkah konkret apa yang harus dilakukan ASN untuk menjembatani hal tersebut tanpa mengurangi kualitas pelayanan",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
6029,@dityaarissy8493,Ditya Arissy Agustirta_DP2KBP3A,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6185,@sonisuharsono-g6j,@Sonisuharsono-DLH PROV. JATIM H A D I R,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6211,@yuanleung2921,@andininovita7321 guyon ae,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
6279,@BettyRuswandani-r9p5d,Materi apa belum dibagikan ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
6294,@Vievie-k1q,BLSDM Komdigi Surabaya,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6486,@hotibam7411,Ahmad Hotib S.Sos Jember,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6665,@arihargiatmi984,AriDisnakerKP,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6693,@lilikmegawati6465,MISNADI,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6801,@RINDAPURBA-u7k,UPTD SMP NEGERI 9 PEMATANGSIANTAR,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6902,@ShantiArimindani,RABBIT,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6911,@sutrisnosutrisno-e8q,sutrisno,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6924,@Sugikmansur,SUGIANTO KECAMATAN MAYANG KABUPATEN JEMBER ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
6924,@ShantiArimindani,"13, B",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
6927,@BettyRuswandani-r9p5d,angka 13 dan huruf B,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
6969,@BettyRuswandani-r9p5d,mantab,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
6978,@Rudidwi-l1z,para narasumber sangat mantap dan semangat,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
7005,@Rudidwi-l1z,materi sangat menarik,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
7026,@liliktyas-r8d,LILIK_ESDM JATIM_HADIIIIIIIIRRRRRRRRRRRRR...........,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7054,@BLAZTAR,Ini Dapat Sertifikat G?,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
7062,@muidnumberone,ABDUL MU'ID-SMKN 1 BONDOWOSO,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7079,@zaenalfd1,super,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
7294,@ennywida1024,hadri,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7366,@nurhawaninasution-j3p,"ILMU KOMUNIKASI ,,,",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7407,@BLAZTAR,Gaya Bicara Narasumbernya JOSJISS. Enak Didengar,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
7456,@saputraindra9512,HARDI dr UPT SDN Sadang 2,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7542,@ZeldaUlimaafifa,Novi Maulidatul,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7571,@GaluhKrisdianto,Galuh Farikawati SDN Mlokorejo 03 Puger Jember e,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
7648,@SetwanLmj,keren nih materinya,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
7689,@yonanwunandar7693,"Betul coach Riko, kita harus bisa berpikir dan nmelihak secara prespektif yg tepat dan disaat yang teapt",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
7772,@JhosuaLeonaldo,betul coach,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
7813,@yonanwunandar7693,"Apa perlu sinkronisasi sistem dan ekspektasi masyarakat ya, tetapi caranya bagaiman mohon pencerahannya",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
7888,@rasyadidar,ikuttt,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8004,@mimbarpenghulu4955,present,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8120,@harsisrifebriyantie8563,"Assalamu'alaykum Coach Riko... Semoga ada kesempatan belajar offline komunikasi dengan coach., sukses terus coach dan BPSDM Jatim Jaya Luar Biasa",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8205,@rudyhartono1323,"UPTD Destinasi Wisata Terpadu DISPORABUDPAR wisata Patemon kabupaten Jember, hadir ",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8213,@uumumaroh4927,"Materinya luar biasa, barakallahu fiikum coach Riko dan Tim BPSDM Jatim",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8251,@YanMakmurHarefa,mereposisi mindset ASN,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
8281,@YanMakmurHarefa,sangat menarik,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8291,@YanMakmurHarefa,think right,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
8317,@oktaviasetyorini6298,sangad menarik,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8335,@yonanwunandar7693,Amazing. Makin punya bahan dan ilmu,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8343,@JhosuaLeonaldo,luar biasa coach,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8381,@rinaputrimustikasari662,"bgm meluruskan persepsi masyarakat dlm pandangannya terkait pajak daerah, mengingat masyarakat lgsng menganggap pajak hanya membebani masyarakat, meskipun sdh dijlskan itu kewajiban dan diatur di UU",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
8413,@rinafatmawati1767,bagus materinya sesuai dengan Real yang ada di keseharian dalam pelayanan publik..,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8445,@edysuprianto8711,Mantap Pak Riko,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8475,@Bunda_epi,Seru niy narasumbernya... ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8475,@helmisuzanty2238,Bahan materinya ada?,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
8504,@mohrosali1515,siap,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8512,@JhosuaLeonaldo,otw subscribe,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8553,@muhammadahmazain3343,bagus baget materi nya coach Riko relate dg pelayanan publik,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8604,@harryuspessy9081,"materi dan nara sumbernya sangat bagus sekali, ",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8604,@YanMakmurHarefa,keren..materi aktual,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8624,@rimba15,Alhamdulillah,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8638,@helmisuzanty2238,terima kasih ilmunya Pak Riko Abu Alfatih,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8650,@ramaniseptisepti,Bagus dan enak sekali mendengar pemaparannya..,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8653,@rizaljanis1851,mantap ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
8657,@formasiyankes5436,semoga materi-materi yang disampaikan hari ini cepat dimasukkan ke dalam semestabangkom. Materi yang minggu lalu belum disampaikan materinya,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
8657,@supriyadi7365,Supriyadi SS SMPN 2 Balongbendo Sidoarjo Jawa Timur slalu update,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8710,@formasiyankes5436,"semoga materi-materi yang disampaikan hari ini cepat dimasukkan ke dalam semestabangkom. Soalnya Materi yang minggu lalu belum disampaikan materinya, khawatirnya materi hari ini juga lama diupload",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
8797,@OppoA18-d2g,"Belum tentu apa yang kita sampaikan Benar di anggap Benar,dan belum tentu apa yang di sampaikan salah akan jadi salah.kalau kita bicara dengan Lingkungan yang salah.",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
8840,@tutihayati8753,bkpsdm kepulauan riau,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
8979,@TriMuarPenyuluhKUAKec.PudakPon,KUA Pudak,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9006,@yohanpermata4240,Susahnya kami mengkomunikasikannya karena top leadernya sendiri tidak mengikuti seperti yang coach yng sampaikan. Harusnya ini ada dalam materi retret :),rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9019,@edysuprianto8711,Harus Jujur,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9060,@jollysumampouw366,Mohon Isin Bergabung ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9081,@alexanderbudy6426,ijin mohon dishare materi utk hari ini,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
9108,@ONOTRAH-g2u,HARTONO SD NEGERI 2 SRIMULYO,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9108,@idapujiastuti791,izin gabung bpk ibu admim,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9240,@inaridahayanti3284,"narsum Pak Riko, Menarik ",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9249,@arifkurniawan667,ARIF KURNIAWAN DISKOPUMDAG KAB. BANYUWANGI Haadiiiirrr.....,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9257,@OppoA18-d2g,st7.. selalu Berpikir positif,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9302,@anangsulistyono2015,nyimakks,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9327,@titiswiduri92,"Keren sekali, Coach!",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9334,@deasyferisanti5643,"Pak riko, apa fondasi awal agar kita bisa memiliki bahasa komunikasi yang baik? Kadang ada rasa minder sehingga bahasa jadi semrawut.",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9356,@masdewalubiz6053,keren narasumber nya mas riko,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9384,@inaridahayanti3284,"Pak Riko, bagaimana mengatasi gugup untuk pembicara yang pemula?",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9432,@pujisiyono1978, Mantap p. Riko ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9460,@kecamatanpujer8777,Budi Yoso..Mengikuti..,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9473,@indardeefa3870,Indar,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9496,@yonanwunandar7693,Sangat-sangat bermanfaat,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9499,@AmaliaPramudiansari,kereen coach Riko...trimakasih Coach dan para narasumber,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9580,@rositaita-b9s,Mantap dan terimakasih coach Riko,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9648,@ifres2839,mohon ijing iklan yah,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9654,@erthacarmelia,hadeerrr,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9718,@lifi_FF125,makasihn materi sangat bagus sekali,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
9737,@HendraBasuki-s7c,hendra,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
9749,@AgusSetiawan-vn1db,"Bagaimana cara membangun komunikasi yang efektif , tetapi lawan bicara kita tidak kooperatif , bahkan cenderung emosi. padahal kita sudah jelaskan masalah ,tujuan dll . mohon ilmunya pa rico ",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9806,@lifi_FF125,"tadi ada sampaiakn dengan rasa, mohon jelaskan apa yang akan dilakukan seorang untuk menggunakan rasa ini sehingga sesuai rasa audien",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
9897,@daryanahyanah1856,"Pak Riko, materi sangat bagus tapi sulit untuk diterapkan",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
9955,@alexanderbudy6426,adakah materi webinar hari ini yg bisa dibagikan buat kami,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10249,@sugiyantoahmad8961,SUGIYANTO DISKOPUMDAG KAB. BANYUWANGI HAADIIIRR....,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
10294,@titritsn,Siap ...coach Riko,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
10492,@YanMakmurHarefa,"Pak Riko sangat menginspirasi kita para ASN, mantap",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10568,@purwantojaya3080,Purwanto_Pusdiklat SDM Kemenhut,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
10608,@julianditidet1685,"Materi pak Riko keren,, sangat menginspirasi",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10680,@robetsusanti8129,Tetapi saya sejak awal Coach Riko bisa lepas hp,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10683,@yonanwunandar7693,Siiip. Semakin menginspirasi. TerbukA ni ilmu,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10700,@pipinpuspita246,sangat bermanfaat,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10715,@asmadiasmadi7712,terimakasih Coach ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10729,@julianditidet1685,"Pada pemberi pelayanan publik, materi coach Riko sangat membantu",rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10733,@robetsusanti8129,Terima kasih para Narasumber,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10740,@trisunuwutami4890,Trmksh coach. ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10748,@helmisuzanty2238,saya bisa serius pada materi coach ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10757,@ekopudjiono8343,terima kasih atas materinya yang ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10766,@YanMakmurHarefa,energi audiensi = energi mc,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10766,@YanMakmurHarefa,visual menentukan,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10766,@YanMakmurHarefa,wow keren,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10774,@yonanwunandar7693,Mohon ilmu lagi ini Coach. ,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10780,@EtikSulistyaEsty,thank you Coach Riko,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10788,@husnithamrin2440,terima kasih,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10804,@mustainahrasyid5029,tidak bisa dikases sertifikat,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10824,@mustainahrasyid5029,link opsional untuk unduh sertifikat?,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10827,@intar4261,terima kasih,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10887,@yonanwunandar7693,Itu tanggung jawab ASN selaku pelayan masyarakat. Kepuasan Masyarakat adalah tyujuan,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10899,@sriindriati9541,terima kasih....,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10924,@sakhistudio,semestabangkom ga bisa di akses ka,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10938,@sakhistudio,susah banget nyari halamannya,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10943,@kurniawannoerarief-q4b,link di atas cm,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10947,@arissiak7172,terima kasih banyak,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10949,@BayuAkbarK,semestabangkom sedang tidak isa diakses,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
10962,@YanMakmurHarefa,pamit undur,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Attendance / Greeting
10970,@YuniHarianti-n9g,TERIMAKASIH,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
10977,@fotopkbdepok4083,ikuti tutor kak,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Neutral - Discussion
10979,@yonita8614,tdk bs diakses,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
11019,@pipinpuspita246,Terima kasih,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
11078,@kurniawannoerarief-q4b,sudah bisa di akses..cepetan,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Positive
11084,@sakhistudio,semesta bangkom tidak bisa di akses,rI8PNFM3fZc,ASN Belajar Seri 27 | 2026 - Menguatkan ASN sebagai Penggerak Program Prioritas Nasional,Negative
0,@sidoarjopptm,salam CERDIK,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
0,@fitriyanipertanian.bangkal2631,"Fitriyani, S.Agr. Dinas Peternakan dan Kesehehatan Hewan Kab. Bangkalan",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
0,@AndikWitoko,menunggu,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
54,@IsmantoIsmanto-vs8hc,siap,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
56,@SolikinDisparbud-tgx,solikin disparbud trenggalek,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
91,@bambangirawan4587,siap..,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
